0,4
0,5
0,10
0,20
0,21
0,27
1,3
1,12
1,13
1,14
1,15
1,17
1,20
1,24
1,29
2,3
2,4
2,6
2,7
2,9
2,12
2,16
2,18
2,19
2,20
2,21
2,25
3,9
3,10
3,12
3,13
3,14
3,15
3,16
3,17
3,20
3,21
3,24
3,29
4,10
4,16
4,19
4,20
4,21
4,25
4,27
4,28
5,10
5,21
5,27
6,7
6,8
6,9
6,18
6,19
6,28
7,8
7,9
7,11
7,16
7,18
7,19
7,22
7,23
7,26
8,18
8,19
8,28
9,12
9,16
9,18
9,19
9,20
9,23
9,26
10,12
10,15
10,16
10,20
10,21
10,25
10,27
11,22
11,23
11,26
12,15
12,16
12,19
12,20
12,21
12,29
13,14
13,15
13,17
13,24
13,29
14,15
14,17
14,24
14,29
15,17
15,20
15,21
15,24
15,29
16,19
16,20
16,21
16,25
16,27
17,24
17,29
18,19
18,28
19,20
19,21
19,25
19,27
19,28
20,21
20,25
20,27
20,29
21,25
21,27
21,29
22,23
22,26
23,26
24,29
25,27
25,28
4,0
5,0
10,0
20,0
21,0
27,0
3,1
12,1
13,1
14,1
15,1
17,1
20,1
24,1
29,1
3,2
4,2
6,2
7,2
9,2
12,2
16,2
18,2
19,2
20,2
21,2
25,2
9,3
10,3
12,3
13,3
14,3
15,3
16,3
17,3
20,3
21,3
24,3
29,3
10,4
16,4
19,4
20,4
21,4
25,4
27,4
28,4
10,5
21,5
27,5
7,6
8,6
9,6
18,6
19,6
28,6
8,7
9,7
11,7
16,7
18,7
19,7
22,7
23,7
26,7
18,8
19,8
28,8
12,9
16,9
18,9
19,9
20,9
23,9
26,9
12,10
15,10
16,10
20,10
21,10
25,10
27,10
22,11
23,11
26,11
15,12
16,12
19,12
20,12
21,12
29,12
14,13
15,13
17,13
24,13
29,13
15,14
17,14
24,14
29,14
17,15
20,15
21,15
24,15
29,15
19,16
20,16
21,16
25,16
27,16
24,17
29,17
19,18
28,18
20,19
21,19
25,19
27,19
28,19
21,20
25,20
27,20
29,20
25,21
27,21
29,21
23,22
26,22
26,23
29,24
27,25
28,25
