0,1
0,2
0,4
0,5
0,6
0,15
0,18
0,22
0,23
0,24
1,3
1,6
1,21
1,22
1,23
1,24
1,25
1,27
1,29
2,7
2,9
2,10
2,11
2,12
2,13
2,15
2,17
2,20
2,22
2,25
2,27
2,28
3,6
3,21
3,22
3,23
3,25
3,27
3,29
4,5
4,16
4,18
4,19
4,26
5,6
5,14
5,18
5,24
6,22
6,23
6,24
6,29
7,8
7,9
7,10
7,11
7,12
7,13
7,15
7,17
7,20
7,22
7,27
7,28
8,9
8,12
8,17
8,20
9,11
9,12
9,15
9,17
9,20
9,21
9,22
9,23
9,25
9,27
10,11
10,12
10,13
10,15
10,16
10,20
10,28
11,12
11,13
11,15
11,16
11,20
11,28
12,13
12,15
12,17
12,20
12,21
12,22
12,25
12,27
13,15
13,16
13,20
13,28
14,24
15,20
15,22
15,27
15,28
16,18
16,19
16,26
16,28
17,20
17,27
18,19
18,26
19,26
20,27
20,28
21,22
21,23
21,25
21,27
21,29
22,23
22,25
22,27
22,29
23,25
23,27
23,29
25,27
25,29
26,28
27,29
1,0
2,0
4,0
5,0
6,0
15,0
18,0
22,0
23,0
24,0
3,1
6,1
21,1
22,1
23,1
24,1
25,1
27,1
29,1
7,2
9,2
10,2
11,2
12,2
13,2
15,2
17,2
20,2
22,2
25,2
27,2
28,2
6,3
21,3
22,3
23,3
25,3
27,3
29,3
5,4
16,4
18,4
19,4
26,4
6,5
14,5
18,5
24,5
22,6
23,6
24,6
29,6
8,7
9,7
10,7
11,7
12,7
13,7
15,7
17,7
20,7
22,7
27,7
28,7
9,8
12,8
17,8
20,8
11,9
12,9
15,9
17,9
20,9
21,9
22,9
23,9
25,9
27,9
11,10
12,10
13,10
15,10
16,10
20,10
28,10
12,11
13,11
15,11
16,11
20,11
28,11
13,12
15,12
17,12
20,12
21,12
22,12
25,12
27,12
15,13
16,13
20,13
28,13
24,14
20,15
22,15
27,15
28,15
18,16
19,16
26,16
28,16
20,17
27,17
19,18
26,18
26,19
27,20
28,20
22,21
23,21
25,21
27,21
29,21
23,22
25,22
27,22
29,22
25,23
27,23
29,23
27,25
29,25
28,26
29,27
