0,4
0,6
0,7
0,14
0,15
0,17
0,19
0,20
0,22
0,23
0,25
0,29
1,7
1,9
1,11
1,20
1,26
2,3
2,10
2,15
2,16
2,18
2,27
3,10
3,13
3,15
3,16
3,18
3,27
4,6
4,8
4,13
4,15
4,23
4,25
4,27
4,28
5,17
5,19
5,21
5,24
5,29
6,7
6,9
6,13
6,15
6,16
6,18
6,20
6,22
6,23
6,27
6,29
7,9
7,11
7,18
7,20
7,21
7,22
7,24
7,26
7,29
8,25
8,28
9,11
9,16
9,18
9,20
9,26
10,13
10,15
10,16
10,18
10,23
10,27
11,20
11,26
12,14
12,17
12,19
12,21
12,24
12,25
13,15
13,16
13,23
13,27
13,28
14,17
14,19
14,22
14,24
14,25
15,16
15,18
15,23
15,27
16,18
16,27
17,19
17,21
17,22
17,24
17,25
17,29
18,20
18,27
19,21
19,22
19,24
19,25
19,29
20,21
20,22
20,24
20,26
20,29
21,22
21,24
21,29
22,23
22,24
22,25
22,29
23,25
23,27
23,28
24,29
25,28
4,0
6,0
7,0
14,0
15,0
17,0
19,0
20,0
22,0
23,0
25,0
29,0
7,1
9,1
11,1
20,1
26,1
3,2
10,2
15,2
16,2
18,2
27,2
10,3
13,3
15,3
16,3
18,3
27,3
6,4
8,4
13,4
15,4
23,4
25,4
27,4
28,4
17,5
19,5
21,5
24,5
29,5
7,6
9,6
13,6
15,6
16,6
18,6
20,6
22,6
23,6
27,6
29,6
9,7
11,7
18,7
20,7
21,7
22,7
24,7
26,7
29,7
25,8
28,8
11,9
16,9
18,9
20,9
26,9
13,10
15,10
16,10
18,10
23,10
27,10
20,11
26,11
14,12
17,12
19,12
21,12
24,12
25,12
15,13
16,13
23,13
27,13
28,13
17,14
19,14
22,14
24,14
25,14
16,15
18,15
23,15
27,15
18,16
27,16
19,17
21,17
22,17
24,17
25,17
29,17
20,18
27,18
21,19
22,19
24,19
25,19
29,19
21,20
22,20
24,20
26,20
29,20
22,21
24,21
29,21
23,22
24,22
25,22
29,22
25,23
27,23
28,23
29,24
28,25
