0,2
0,9
0,10
0,11
0,12
0,15
0,17
0,19
0,27
0,28
0,29
1,4
1,7
1,13
1,14
1,24
1,26
2,9
2,10
2,11
2,12
2,15
2,16
2,17
2,19
2,23
2,27
2,28
2,29
3,5
3,8
3,18
3,20
3,23
3,25
4,7
4,9
4,11
4,12
4,13
4,14
4,15
4,17
4,24
4,26
4,27
4,28
4,29
5,8
5,16
5,18
5,20
5,22
5,23
5,25
6,21
7,12
7,13
7,15
7,24
7,26
7,28
7,29
8,16
8,18
8,20
8,22
8,23
8,25
9,10
9,11
9,12
9,13
9,15
9,16
9,17
9,19
9,23
9,25
9,27
9,28
9,29
10,11
10,12
10,15
10,16
10,17
10,18
10,19
10,20
10,23
10,25
10,27
10,28
10,29
11,12
11,15
11,16
11,17
11,19
11,27
11,28
11,29
12,13
12,15
12,17
12,19
12,27
12,28
12,29
13,14
13,15
13,17
13,21
13,24
13,27
13,29
14,24
14,26
15,17
15,19
15,27
15,28
15,29
16,17
16,18
16,19
16,20
16,22
16,23
16,25
16,27
16,29
17,19
17,22
17,23
17,25
17,27
17,28
17,29
18,20
18,23
18,25
19,23
19,25
19,27
19,28
19,29
20,22
20,23
20,25
21,22
22,23
22,25
23,25
23,27
24,26
25,27
27,28
27,29
28,29
2,0
9,0
10,0
11,0
12,0
15,0
17,0
19,0
27,0
28,0
29,0
4,1
7,1
13,1
14,1
24,1
26,1
9,2
10,2
11,2
12,2
15,2
16,2
17,2
19,2
23,2
27,2
28,2
29,2
5,3
8,3
18,3
20,3
23,3
25,3
7,4
9,4
11,4
12,4
13,4
14,4
15,4
17,4
24,4
26,4
27,4
28,4
29,4
8,5
16,5
18,5
20,5
22,5
23,5
25,5
21,6
12,7
13,7
15,7
24,7
26,7
28,7
29,7
16,8
18,8
20,8
22,8
23,8
25,8
10,9
11,9
12,9
13,9
15,9
16,9
17,9
19,9
23,9
25,9
27,9
28,9
29,9
11,10
12,10
15,10
16,10
17,10
18,10
19,10
20,10
23,10
25,10
27,10
28,10
29,10
12,11
15,11
16,11
17,11
19,11
27,11
28,11
29,11
13,12
15,12
17,12
19,12
27,12
28,12
29,12
14,13
15,13
17,13
21,13
24,13
27,13
29,13
24,14
26,14
17,15
19,15
27,15
28,15
29,15
17,16
18,16
19,16
20,16
22,16
23,16
25,16
27,16
29,16
19,17
22,17
23,17
25,17
27,17
28,17
29,17
20,18
23,18
25,18
23,19
25,19
27,19
28,19
29,19
22,20
23,20
25,20
22,21
23,22
25,22
25,23
27,23
26,24
27,25
28,27
29,27
29,28
