0,2
0,5
0,6
0,8
0,9
0,10
0,14
0,15
0,19
0,20
0,21
0,22
0,24
0,29
1,4
1,5
1,6
1,7
1,14
1,15
1,16
1,20
1,22
1,25
1,26
1,27
2,6
2,8
2,11
2,12
2,14
2,15
2,16
2,17
2,22
2,28
3,18
4,7
4,15
4,16
4,25
4,26
4,27
5,6
5,7
5,8
5,9
5,10
5,14
5,15
5,20
5,22
5,24
5,25
5,29
6,7
6,8
6,9
6,10
6,11
6,12
6,14
6,15
6,16
6,20
6,22
6,27
7,9
7,14
7,15
7,20
7,22
7,24
7,25
7,26
7,27
8,9
8,10
8,14
8,15
8,18
8,19
8,20
8,21
8,22
8,24
8,29
9,10
9,14
9,15
9,19
9,20
9,21
9,22
9,24
9,29
10,14
10,15
10,18
10,19
10,20
10,21
10,22
10,24
10,29
11,12
11,13
11,16
11,17
11,23
11,27
12,13
12,16
12,17
12,23
12,28
13,16
13,17
13,23
14,15
14,16
14,20
14,22
14,24
14,29
15,16
15,20
15,22
15,24
15,25
15,26
15,27
16,17
16,22
16,26
16,27
17,23
17,28
19,21
19,24
19,29
20,22
20,24
20,25
20,29
21,24
21,29
22,24
22,29
23,28
24,29
25,26
25,27
26,27
2,0
5,0
6,0
8,0
9,0
10,0
14,0
15,0
19,0
20,0
21,0
22,0
24,0
29,0
4,1
5,1
6,1
7,1
14,1
15,1
16,1
20,1
22,1
25,1
26,1
27,1
6,2
8,2
11,2
12,2
14,2
15,2
16,2
17,2
22,2
28,2
18,3
7,4
15,4
16,4
25,4
26,4
27,4
6,5
7,5
8,5
9,5
10,5
14,5
15,5
20,5
22,5
24,5
25,5
29,5
7,6
8,6
9,6
10,6
11,6
12,6
14,6
15,6
16,6
20,6
22,6
27,6
9,7
14,7
15,7
20,7
22,7
24,7
25,7
26,7
27,7
9,8
10,8
14,8
15,8
18,8
19,8
20,8
21,8
22,8
24,8
29,8
10,9
14,9
15,9
19,9
20,9
21,9
22,9
24,9
29,9
14,10
15,10
18,10
19,10
20,10
21,10
22,10
24,10
29,10
12,11
13,11
16,11
17,11
23,11
27,11
13,12
16,12
17,12
23,12
28,12
16,13
17,13
23,13
15,14
16,14
20,14
22,14
24,14
29,14
16,15
20,15
22,15
24,15
25,15
26,15
27,15
17,16
22,16
26,16
27,16
23,17
28,17
21,19
24,19
29,19
22,20
24,20
25,20
29,20
24,21
29,21
24,22
29,22
28,23
29,24
26,25
27,25
27,26
