0,5
0,10
0,13
0,16
0,18
0,19
0,25
0,27
0,28
1,2
1,3
1,4
1,7
1,9
1,11
1,14
1,15
1,17
1,20
1,21
1,25
1,26
2,3
2,4
2,6
2,7
2,11
2,12
2,15
2,20
2,21
2,25
2,26
3,9
3,11
3,14
3,15
3,17
3,20
4,5
4,7
4,13
4,15
4,18
4,19
4,20
4,21
4,25
4,26
5,7
5,8
5,10
5,13
5,18
5,19
5,24
5,25
5,26
5,27
5,28
6,12
6,20
6,21
6,22
6,26
7,13
7,14
7,15
7,18
7,19
7,20
7,21
7,25
7,26
8,13
8,18
8,19
8,22
8,24
9,11
9,14
9,15
9,17
9,20
10,13
10,16
10,18
10,19
10,27
10,28
10,29
11,14
11,15
11,17
11,20
12,20
12,21
12,22
12,26
13,18
13,19
13,21
13,24
13,25
13,26
13,27
13,28
14,15
14,17
14,23
15,17
15,20
15,25
16,23
16,27
16,28
16,29
18,19
18,24
18,25
18,26
18,27
18,28
19,24
19,25
19,27
19,28
20,21
20,25
20,26
21,22
21,25
21,26
22,24
22,26
23,29
25,26
25,28
27,28
28,29
5,0
10,0
13,0
16,0
18,0
19,0
25,0
27,0
28,0
2,1
3,1
4,1
7,1
9,1
11,1
14,1
15,1
17,1
20,1
21,1
25,1
26,1
3,2
4,2
6,2
7,2
11,2
12,2
15,2
20,2
21,2
25,2
26,2
9,3
11,3
14,3
15,3
17,3
20,3
5,4
7,4
13,4
15,4
18,4
19,4
20,4
21,4
25,4
26,4
7,5
8,5
10,5
13,5
18,5
19,5
24,5
25,5
26,5
27,5
28,5
12,6
20,6
21,6
22,6
26,6
13,7
14,7
15,7
18,7
19,7
20,7
21,7
25,7
26,7
13,8
18,8
19,8
22,8
24,8
11,9
14,9
15,9
17,9
20,9
13,10
16,10
18,10
19,10
27,10
28,10
29,10
14,11
15,11
17,11
20,11
20,12
21,12
22,12
26,12
18,13
19,13
21,13
24,13
25,13
26,13
27,13
28,13
15,14
17,14
23,14
17,15
20,15
25,15
23,16
27,16
28,16
29,16
19,18
24,18
25,18
26,18
27,18
28,18
24,19
25,19
27,19
28,19
21,20
25,20
26,20
22,21
25,21
26,21
24,22
26,22
29,23
26,25
28,25
28,27
29,28
