0,1
0,3
0,10
0,17
1,3
1,6
1,10
1,17
1,20
1,24
1,28
2,6
2,10
2,15
2,20
2,24
2,28
3,6
3,10
3,17
3,20
3,24
3,28
4,5
4,7
4,8
4,11
4,12
4,13
4,21
4,25
4,26
4,27
4,29
5,7
5,8
5,11
5,12
5,13
5,16
5,18
5,21
5,25
5,26
5,27
5,29
6,10
6,15
6,17
6,20
6,24
6,28
7,11
7,12
7,15
7,16
7,17
7,18
7,21
7,24
7,25
7,26
7,27
8,11
8,13
8,25
8,26
8,27
8,29
9,14
9,15
9,16
9,19
9,23
9,24
10,16
10,17
10,20
10,24
10,28
11,12
11,13
11,18
11,21
11,25
11,26
11,27
12,13
12,16
12,17
12,21
12,25
12,26
12,27
12,29
13,25
13,26
13,27
13,29
14,15
14,16
14,18
14,19
14,21
14,22
14,23
15,16
15,17
15,20
15,21
15,23
15,24
15,28
16,17
16,21
16,24
17,20
17,21
17,24
17,28
18,19
18,21
18,22
19,22
19,23
20,24
20,28
21,24
21,25
21,26
21,27
22,23
24,28
25,26
25,27
25,29
26,27
26,29
27,29
1,0
3,0
10,0
17,0
3,1
6,1
10,1
17,1
20,1
24,1
28,1
6,2
10,2
15,2
20,2
24,2
28,2
6,3
10,3
17,3
20,3
24,3
28,3
5,4
7,4
8,4
11,4
12,4
13,4
21,4
25,4
26,4
27,4
29,4
7,5
8,5
11,5
12,5
13,5
16,5
18,5
21,5
25,5
26,5
27,5
29,5
10,6
15,6
17,6
20,6
24,6
28,6
11,7
12,7
15,7
16,7
17,7
18,7
21,7
24,7
25,7
26,7
27,7
11,8
13,8
25,8
26,8
27,8
29,8
14,9
15,9
16,9
19,9
23,9
24,9
16,10
17,10
20,10
24,10
28,10
12,11
13,11
18,11
21,11
25,11
26,11
27,11
13,12
16,12
17,12
21,12
25,12
26,12
27,12
29,12
25,13
26,13
27,13
29,13
15,14
16,14
18,14
19,14
21,14
22,14
23,14
16,15
17,15
20,15
21,15
23,15
24,15
28,15
17,16
21,16
24,16
20,17
21,17
24,17
28,17
19,18
21,18
22,18
22,19
23,19
24,20
28,20
24,21
25,21
26,21
27,21
23,22
28,24
26,25
27,25
29,25
27,26
29,26
29,27
