0,7
0,21
0,25
1,4
1,9
1,14
1,17
1,18
1,20
1,22
1,28
1,29
2,6
2,8
2,10
2,13
2,15
2,16
2,19
2,23
2,24
2,26
2,27
3,4
3,5
3,9
3,11
3,14
3,17
3,25
3,28
4,5
4,9
4,11
4,14
4,17
4,18
4,28
4,29
5,9
5,11
5,14
5,17
5,25
5,28
6,8
6,10
6,13
6,18
6,22
6,24
6,26
6,27
6,29
7,12
7,16
7,21
7,23
7,25
7,26
8,10
8,13
8,15
8,16
8,18
8,19
8,22
8,24
8,26
8,27
8,29
9,14
9,17
9,18
9,20
9,28
10,13
10,15
10,16
10,18
10,19
10,22
10,24
10,26
10,27
10,29
11,14
11,16
11,17
11,18
11,25
11,28
12,15
12,16
12,19
12,21
12,23
12,26
13,15
13,19
13,23
13,24
13,26
13,27
14,17
14,18
14,20
14,28
14,29
15,16
15,19
15,23
15,26
15,27
16,17
16,18
16,19
16,21
16,23
16,25
16,26
16,27
16,29
17,18
17,25
17,28
17,29
18,20
18,22
18,27
18,29
19,23
19,26
19,27
20,22
20,29
21,23
22,27
22,29
23,26
24,27
25,28
26,27
27,29
7,0
21,0
25,0
4,1
9,1
14,1
17,1
18,1
20,1
22,1
28,1
29,1
6,2
8,2
10,2
13,2
15,2
16,2
19,2
23,2
24,2
26,2
27,2
4,3
5,3
9,3
11,3
14,3
17,3
25,3
28,3
5,4
9,4
11,4
14,4
17,4
18,4
28,4
29,4
9,5
11,5
14,5
17,5
25,5
28,5
8,6
10,6
13,6
18,6
22,6
24,6
26,6
27,6
29,6
12,7
16,7
21,7
23,7
25,7
26,7
10,8
13,8
15,8
16,8
18,8
19,8
22,8
24,8
26,8
27,8
29,8
14,9
17,9
18,9
20,9
28,9
13,10
15,10
16,10
18,10
19,10
22,10
24,10
26,10
27,10
29,10
14,11
16,11
17,11
18,11
25,11
28,11
15,12
16,12
19,12
21,12
23,12
26,12
15,13
19,13
23,13
24,13
26,13
27,13
17,14
18,14
20,14
28,14
29,14
16,15
19,15
23,15
26,15
27,15
17,16
18,16
19,16
21,16
23,16
25,16
26,16
27,16
29,16
18,17
25,17
28,17
29,17
20,18
22,18
27,18
29,18
23,19
26,19
27,19
22,20
29,20
23,21
27,22
29,22
26,23
27,24
28,25
27,26
29,27
