0,3
0,6
0,8
0,11
0,14
0,15
0,16
0,20
0,22
0,26
0,29
1,4
1,5
1,11
1,14
1,15
2,3
2,7
2,13
2,18
2,19
2,23
2,27
3,7
3,11
3,13
3,14
3,18
3,19
3,20
3,23
4,5
4,6
4,11
4,12
4,14
4,15
4,20
4,21
4,25
4,28
5,11
5,14
5,15
5,20
6,8
6,12
6,14
6,15
6,16
6,17
6,20
6,21
6,22
6,25
6,28
6,29
7,11
7,13
7,14
7,18
7,19
7,23
7,27
8,9
8,10
8,16
8,20
8,22
8,25
8,26
8,28
8,29
9,10
9,22
9,26
9,27
10,26
11,14
11,18
11,19
11,20
11,22
11,23
12,15
12,16
12,17
12,21
12,24
12,25
12,28
12,29
13,18
13,19
13,23
13,27
14,18
14,19
14,20
14,22
14,23
15,16
15,17
15,20
15,21
15,22
15,24
15,25
15,28
15,29
16,17
16,20
16,21
16,22
16,24
16,25
16,28
16,29
17,21
17,24
17,25
17,28
17,29
18,19
18,23
19,23
20,22
20,29
21,24
21,25
21,28
21,29
22,26
22,28
22,29
24,25
24,28
24,29
25,28
25,29
26,27
28,29
3,0
6,0
8,0
11,0
14,0
15,0
16,0
20,0
22,0
26,0
29,0
4,1
5,1
11,1
14,1
15,1
3,2
7,2
13,2
18,2
19,2
23,2
27,2
7,3
11,3
13,3
14,3
18,3
19,3
20,3
23,3
5,4
6,4
11,4
12,4
14,4
15,4
20,4
21,4
25,4
28,4
11,5
14,5
15,5
20,5
8,6
12,6
14,6
15,6
16,6
17,6
20,6
21,6
22,6
25,6
28,6
29,6
11,7
13,7
14,7
18,7
19,7
23,7
27,7
9,8
10,8
16,8
20,8
22,8
25,8
26,8
28,8
29,8
10,9
22,9
26,9
27,9
26,10
14,11
18,11
19,11
20,11
22,11
23,11
15,12
16,12
17,12
21,12
24,12
25,12
28,12
29,12
18,13
19,13
23,13
27,13
18,14
19,14
20,14
22,14
23,14
16,15
17,15
20,15
21,15
22,15
24,15
25,15
28,15
29,15
17,16
20,16
21,16
22,16
24,16
25,16
28,16
29,16
21,17
24,17
25,17
28,17
29,17
19,18
23,18
23,19
22,20
29,20
24,21
25,21
28,21
29,21
26,22
28,22
29,22
25,24
28,24
29,24
28,25
29,25
27,26
29,28
