0,3
0,5
0,6
0,12
0,13
0,15
0,19
0,24
0,27
0,28
0,29
1,2
1,3
1,5
1,6
1,7
1,11
1,15
1,16
1,19
1,21
1,23
1,24
1,25
1,26
1,29
2,7
2,11
2,16
2,21
2,23
2,24
2,25
2,26
3,4
3,5
3,6
3,11
3,12
3,13
3,15
3,19
3,23
3,24
3,28
3,29
4,15
4,28
4,29
5,6
5,12
5,13
5,14
5,15
5,16
5,19
5,23
5,24
5,25
5,27
5,28
5,29
6,12
6,13
6,14
6,15
6,16
6,19
6,23
6,24
6,25
6,27
6,28
6,29
7,11
7,21
7,26
8,12
8,22
8,27
9,10
9,14
9,16
9,17
9,18
9,20
9,21
9,22
9,25
9,27
10,14
10,16
10,17
10,18
10,20
10,21
10,24
10,25
10,27
11,16
11,19
11,21
11,23
11,24
11,25
11,26
12,13
12,14
12,15
12,18
12,19
12,22
12,24
12,27
12,28
12,29
13,15
13,19
13,24
13,27
13,28
13,29
14,16
14,17
14,18
14,20
14,21
14,22
14,24
14,25
14,27
15,19
15,23
15,24
15,28
15,29
16,17
16,18
16,19
16,20
16,21
16,24
16,25
16,27
17,18
17,20
17,21
17,22
17,25
17,27
18,20
18,21
18,22
18,24
18,25
18,27
19,23
19,24
19,25
19,28
19,29
20,21
20,22
20,25
20,27
21,24
21,25
21,27
22,27
23,24
23,29
24,25
24,27
24,29
25,27
28,29
3,0
5,0
6,0
12,0
13,0
15,0
19,0
24,0
27,0
28,0
29,0
2,1
3,1
5,1
6,1
7,1
11,1
15,1
16,1
19,1
21,1
23,1
24,1
25,1
26,1
29,1
7,2
11,2
16,2
21,2
23,2
24,2
25,2
26,2
4,3
5,3
6,3
11,3
12,3
13,3
15,3
19,3
23,3
24,3
28,3
29,3
15,4
28,4
29,4
6,5
12,5
13,5
14,5
15,5
16,5
19,5
23,5
24,5
25,5
27,5
28,5
29,5
12,6
13,6
14,6
15,6
16,6
19,6
23,6
24,6
25,6
27,6
28,6
29,6
11,7
21,7
26,7
12,8
22,8
27,8
10,9
14,9
16,9
17,9
18,9
20,9
21,9
22,9
25,9
27,9
14,10
16,10
17,10
18,10
20,10
21,10
24,10
25,10
27,10
16,11
19,11
21,11
23,11
24,11
25,11
26,11
13,12
14,12
15,12
18,12
19,12
22,12
24,12
27,12
28,12
29,12
15,13
19,13
24,13
27,13
28,13
29,13
16,14
17,14
18,14
20,14
21,14
22,14
24,14
25,14
27,14
19,15
23,15
24,15
28,15
29,15
17,16
18,16
19,16
20,16
21,16
24,16
25,16
27,16
18,17
20,17
21,17
22,17
25,17
27,17
20,18
21,18
22,18
24,18
25,18
27,18
23,19
24,19
25,19
28,19
29,19
21,20
22,20
25,20
27,20
24,21
25,21
27,21
27,22
24,23
29,23
25,24
27,24
29,24
27,25
29,28
